,OrderID,ShipDate,ShipMode,CustomerID,AddressID,OrderDate
2652,CA-2015-169278,2015-05-25,Standard Class,ME-18010,ME-18010A4,2017-09-17
2653,CA-2017-111577,2017-10-21,Standard Class,AJ-10780,AJ-10780A1,2017-09-17
2654,CA-2015-146486,2015-11-14,Second Class,DV-13465,DV-13465A2,2017-09-17
2655,US-2014-168501,2014-11-27,Standard Class,JK-15325,JK-15325A2,2017-09-17
2656,CA-2015-112053,2015-10-13,Second Class,SH-20395,SH-20395A8,2017-09-17
2657,CA-2017-108539,2017-03-23,Second Class,SC-20725,SC-20725A8,2017-09-17
2658,CA-2015-149811,2015-01-10,Standard Class,CS-12250,CS-12250A5,2016-08-16
2659,US-2017-103814,2017-12-16,Standard Class,LH-16900,LH-16900A9,2015-12-24
2660,CA-2016-123932,2016-09-12,Standard Class,YC-21895,YC-21895A5,2017-11-28
2661,US-2016-101616,2016-09-06,First Class,CY-12745,CY-12745A4,2017-11-28
2662,CA-2014-113768,2014-05-19,Standard Class,AH-10030,AH-10030A5,2017-04-14
2663,CA-2016-138037,2016-10-03,Standard Class,AR-10540,AR-10540A6,2016-05-01
2664,CA-2014-150490,2014-08-11,Standard Class,SS-20590,SS-20590A3,2016-05-01
2665,US-2017-126060,2017-04-18,Standard Class,DW-13585,DW-13585A7,2016-05-01
2666,CA-2017-100951,2017-06-10,First Class,NC-18625,NC-18625A2,2016-10-01
2667,CA-2016-122017,2017-01-02,Standard Class,CD-11920,CD-11920A5,2016-10-01
2668,CA-2014-123477,2014-01-21,Second Class,DW-13195,DW-13195A2,2015-08-25
2669,CA-2016-107790,2016-11-24,Standard Class,EH-13990,EH-13990A3,2015-08-25
2670,CA-2017-158071,2017-06-15,Standard Class,BD-11320,BD-11320A8,2014-09-09
2671,CA-2017-147403,2017-09-13,First Class,KH-16630,KH-16630A9,2014-09-09
2672,US-2017-136721,2017-04-12,Standard Class,NH-18610,NH-18610A6,2014-09-09
2673,CA-2015-118738,2015-10-30,Standard Class,AG-10495,AG-10495A1,2014-09-09
2674,CA-2017-134152,2017-05-31,Standard Class,RP-19855,RP-19855A1,2017-12-03
2675,CA-2014-125542,2014-12-07,First Class,NB-18655,NB-18655A9,2017-11-27
2676,CA-2016-136021,2016-08-18,Standard Class,JM-15580,JM-15580A2,2017-11-27
2677,CA-2016-149195,2016-09-07,Second Class,DM-13525,DM-13525A2,2014-06-21
2678,CA-2017-161410,2017-07-03,Standard Class,CC-12220,CC-12220A3,2014-06-21
2679,CA-2017-152786,2017-03-17,Standard Class,GA-14725,GA-14725A7,2017-01-21
2680,CA-2017-164707,2017-02-21,Second Class,CV-12805,CV-12805A9,2017-01-21
2681,CA-2017-163874,2017-11-12,Second Class,NC-18535,NC-18535A2,2017-01-21
2682,US-2014-123183,2014-11-25,Standard Class,GR-14560,GR-14560A2,2017-01-21
2683,CA-2014-104829,2014-11-21,Second Class,JG-15805,JG-15805A3,2017-01-21
2684,US-2016-147340,2016-09-24,Same Day,EB-13750,EB-13750A3,2017-06-29
2685,CA-2016-145492,2016-11-27,Standard Class,MC-17605,MC-17605A8,2016-09-06
2686,CA-2016-163202,2016-10-02,Standard Class,BM-11650,BM-11650A1,2016-09-06
2687,CA-2016-117681,2016-04-14,Standard Class,HF-14995,HF-14995A2,2016-08-04
2688,CA-2017-132262,2017-09-23,First Class,ML-18265,ML-18265A2,2015-11-12
2689,CA-2017-123043,2017-08-29,Standard Class,AH-10195,AH-10195A2,2014-06-30
2690,US-2016-143280,2016-02-26,Standard Class,TZ-21580,TZ-21580A1,2017-12-04
2691,CA-2017-108854,2017-12-14,Standard Class,DM-13345,DM-13345A1,2016-08-28
2692,CA-2017-166856,2017-09-22,Standard Class,TS-21505,TS-21505A6,2016-08-28
2693,CA-2016-153157,2016-09-14,First Class,TB-21625,TB-21625A4,2016-01-22
2694,US-2017-125647,2017-09-28,Standard Class,LC-16870,LC-16870A3,2014-10-15
2695,CA-2014-132542,2014-10-08,Second Class,AM-10360,AM-10360A4,2016-02-07
2696,CA-2015-110877,2015-10-26,First Class,JE-15715,JE-15715A3,2014-03-18
2697,US-2016-151827,2016-04-02,Second Class,CS-11950,CS-11950A6,2014-03-18
2698,US-2016-163258,2017-01-02,Standard Class,PF-19225,PF-19225A4,2014-03-18
2699,CA-2017-103009,2017-11-05,Second Class,PJ-18835,PJ-18835A2,2014-03-18
2700,US-2017-120649,2017-01-26,Standard Class,JF-15490,JF-15490A5,2014-03-18
2701,CA-2016-153598,2016-12-06,First Class,NM-18520,NM-18520A7,2014-03-18
2702,US-2016-108497,2016-06-14,Same Day,MH-17290,MH-17290A3,2014-03-18
2703,CA-2016-113096,2016-09-04,First Class,SZ-20035,SZ-20035A6,2014-05-24
2704,CA-2014-136861,2014-09-07,First Class,PR-18880,PR-18880A5,2017-07-11
2705,CA-2017-117422,2017-10-25,Standard Class,FC-14245,FC-14245A7,2017-06-16
2706,CA-2017-129707,2017-04-29,Standard Class,LH-16750,LH-16750A3,2017-06-16
2707,CA-2015-160171,2015-10-24,Standard Class,RM-19675,RM-19675A1,2017-06-16
2708,CA-2014-103317,2014-07-08,First Class,DM-13525,DM-13525A3,2015-01-30
2709,CA-2016-167115,2016-04-09,Standard Class,EH-14185,EH-14185A1,2015-01-30
2710,US-2017-153633,2017-11-18,Second Class,TC-21295,TC-21295A1,2015-12-11
2711,CA-2017-155929,2017-09-13,Standard Class,AI-10855,AI-10855A5,2017-10-09
2712,CA-2015-148712,2015-04-23,Standard Class,JM-15535,JM-15535A4,2017-07-29
2713,CA-2016-128307,2016-07-29,Standard Class,BE-11335,BE-11335A1,2014-04-25
2714,US-2016-127425,2016-08-31,Standard Class,DR-12880,DR-12880A4,2015-12-01
2715,US-2014-119081,2014-09-19,Standard Class,TA-21385,TA-21385A2,2014-12-04
2716,CA-2016-140613,2016-07-29,Standard Class,KN-16705,KN-16705A7,2017-08-26
2717,US-2017-108700,2017-05-23,Standard Class,PJ-18835,PJ-18835A1,2014-09-07
2718,CA-2017-160962,2017-05-02,Standard Class,MC-17605,MC-17605A5,2017-12-21
2719,CA-2017-130631,2018-01-02,Standard Class,BS-11755,BS-11755A6,2014-12-06
2720,CA-2017-116680,2017-09-06,Second Class,PK-19075,PK-19075A4,2014-11-04
2721,US-2014-107405,2014-03-25,Standard Class,TS-21205,TS-21205A2,2014-11-04
2722,CA-2017-101574,2017-10-04,Standard Class,BD-11725,BD-11725A2,2016-04-14
2723,CA-2014-146591,2014-01-20,First Class,TS-21340,TS-21340A4,2014-10-04
2724,CA-2014-107706,2014-02-19,Second Class,ST-20530,ST-20530A5,2014-10-04
2725,CA-2016-122448,2016-06-14,Standard Class,DB-13210,DB-13210A2,2017-11-07
2726,CA-2014-132451,2014-09-27,First Class,KF-16285,KF-16285A4,2017-11-07
2727,CA-2016-158547,2016-06-04,Standard Class,JM-16195,JM-16195A10,2017-12-22
2728,CA-2017-116946,2017-12-23,Standard Class,TS-21505,TS-21505A3,2017-12-22
2729,CA-2017-121741,2017-12-26,Same Day,YC-21895,YC-21895A1,2017-02-13
2730,CA-2017-169691,2017-06-18,First Class,Dp-13240,Dp-13240A3,2017-02-13
2731,CA-2016-121356,2016-11-24,Standard Class,SJ-20500,SJ-20500A3,2017-02-13
2732,CA-2014-101770,2014-04-04,Standard Class,KB-16240,KB-16240A5,2014-07-02
2733,CA-2017-105487,2017-10-14,Standard Class,CS-12250,CS-12250A11,2014-07-02
2734,CA-2017-148999,2017-02-04,Standard Class,EB-13870,EB-13870A7,2015-02-21
2735,CA-2014-107573,2014-12-17,Standard Class,PB-19150,PB-19150A4,2015-11-13
2736,CA-2015-156608,2015-10-29,Standard Class,MT-18070,MT-18070A1,2015-11-13
2737,CA-2017-134495,2017-04-04,Second Class,BF-11020,BF-11020A8,2015-11-13
2738,CA-2017-164098,2017-01-27,First Class,CG-12520,CG-12520A1,2015-11-13
2739,CA-2014-105249,2014-11-28,Same Day,DH-13675,DH-13675A1,2017-04-16
2740,CA-2015-113523,2015-09-08,Standard Class,SC-20440,SC-20440A4,2017-04-16
2741,CA-2017-117821,2017-06-16,Standard Class,HG-15025,HG-15025A5,2016-02-25
2742,CA-2017-164378,2017-07-18,Second Class,MM-18055,MM-18055A1,2014-11-04
2743,CA-2017-127782,2017-11-06,Standard Class,TH-21115,TH-21115A2,2015-06-20
2744,US-2016-162026,2016-10-08,Same Day,JE-15745,JE-15745A12,2015-06-20
2745,CA-2016-150000,2016-04-14,Standard Class,PG-18820,PG-18820A10,2017-08-07
2746,CA-2015-168529,2015-10-12,Standard Class,MB-17305,MB-17305A2,2014-05-12
2747,US-2017-152569,2017-05-20,Standard Class,JD-16015,JD-16015A2,2015-11-22
2748,US-2014-137680,2014-03-02,Standard Class,JH-15430,JH-15430A1,2015-12-04
2749,CA-2015-103177,2015-06-01,First Class,EN-13780,EN-13780A4,2014-06-08
2750,US-2016-138408,2016-11-21,Second Class,KC-16255,KC-16255A5,2014-08-08
2751,CA-2017-117667,2017-12-09,Standard Class,MS-17980,MS-17980A6,2014-05-26
2752,CA-2016-110982,2016-06-07,First Class,CK-12205,CK-12205A8,2015-04-17
2753,CA-2016-147123,2016-12-12,First Class,SJ-20125,SJ-20125A1,2015-04-17
2754,CA-2017-154501,2017-05-05,Standard Class,EA-14035,EA-14035A13,2015-04-17
2755,CA-2017-166933,2017-04-28,Standard Class,MG-17890,MG-17890A6,2015-04-17
2756,CA-2015-142055,2015-05-10,First Class,AB-10255,AB-10255A8,2015-04-17
2757,CA-2015-137106,2015-04-04,Standard Class,SC-20260,SC-20260A3,2016-06-11
2758,CA-2017-136609,2017-08-11,Standard Class,TB-21355,TB-21355A1,2016-03-11
2759,CA-2017-160885,2017-12-06,Standard Class,JK-16090,JK-16090A1,2016-03-11
2760,US-2016-167472,2016-06-07,First Class,CK-12595,CK-12595A9,2014-05-26
2761,CA-2015-120551,2015-04-20,Standard Class,SS-20590,SS-20590A1,2017-10-12
2762,US-2017-150595,2017-05-26,Standard Class,LE-16810,LE-16810A4,2017-10-12
2763,CA-2016-134936,2016-12-25,Standard Class,ES-14080,ES-14080A1,2017-06-22
2764,CA-2017-102967,2017-09-26,Standard Class,MG-17890,MG-17890A8,2017-06-22
2765,CA-2017-151008,2017-09-08,First Class,JM-16195,JM-16195A9,2017-06-22
2766,CA-2014-159800,2014-12-01,First Class,SG-20470,SG-20470A5,2017-01-15
2767,US-2014-159618,2014-11-16,Standard Class,DB-12970,DB-12970A4,2017-01-15
2768,CA-2017-116113,2017-10-06,Second Class,JW-15220,JW-15220A2,2015-04-02
2769,CA-2015-125066,2015-12-18,Standard Class,KD-16495,KD-16495A9,2015-04-02
2770,US-2015-114741,2015-12-10,Standard Class,IL-15100,IL-15100A2,2015-04-02
2771,CA-2017-133263,2017-04-02,Second Class,JE-15610,JE-15610A6,2016-09-03
2772,CA-2017-157966,2017-03-13,Same Day,SU-20665,SU-20665A6,2017-12-10
2773,CA-2014-151162,2014-12-09,Standard Class,EA-14035,EA-14035A8,2016-11-22
2774,CA-2016-136686,2016-12-16,Standard Class,RF-19840,RF-19840A3,2017-11-11
2775,CA-2017-137498,2017-09-14,Second Class,LC-17050,LC-17050A4,2016-10-21
2776,CA-2017-163818,2017-10-08,Standard Class,PS-18970,PS-18970A5,2015-12-21
2777,CA-2016-161158,2016-05-13,Standard Class,PS-18970,PS-18970A1,2015-07-17
2778,CA-2014-116673,2014-12-19,Second Class,JO-15280,JO-15280A4,2017-04-30
2779,CA-2017-105333,2017-12-04,Standard Class,VP-21730,VP-21730A2,2017-04-30
2780,CA-2015-149993,2015-03-20,First Class,GA-14725,GA-14725A5,2017-05-06
2781,CA-2014-168158,2014-07-24,Standard Class,EM-14140,EM-14140A4,2017-11-20
2782,CA-2016-115224,2016-12-11,Second Class,DB-13615,DB-13615A6,2016-11-11
2783,CA-2014-164742,2014-10-18,Second Class,ML-17395,ML-17395A8,2016-11-05
2784,US-2017-108014,2017-11-25,Standard Class,JH-15430,JH-15430A4,2016-10-09
2785,CA-2017-160325,2017-09-24,Same Day,BP-11095,BP-11095A5,2015-09-21
2786,CA-2015-159779,2015-09-29,Standard Class,SB-20185,SB-20185A1,2015-09-21
2787,CA-2017-151176,2017-02-20,Standard Class,SV-20785,SV-20785A8,2014-12-02
2788,CA-2014-108903,2014-10-03,Same Day,DO-13435,DO-13435A6,2014-12-02
2789,CA-2016-117919,2016-08-29,Second Class,TB-21355,TB-21355A4,2014-12-02
2790,CA-2015-142475,2015-12-07,Standard Class,BS-11380,BS-11380A1,2014-09-21
2791,CA-2016-134516,2016-09-25,Standard Class,FM-14215,FM-14215A2,2014-09-21
2792,CA-2017-105193,2017-03-31,Standard Class,JL-15835,JL-15835A2,2014-09-21
2793,CA-2015-168634,2015-12-11,Standard Class,AF-10870,AF-10870A1,2014-04-12
2794,CA-2017-117198,2017-09-05,Standard Class,BG-11035,BG-11035A3,2014-04-12
2795,CA-2015-145828,2015-10-07,First Class,MB-17305,MB-17305A3,2014-04-12
2796,CA-2017-121027,2017-08-22,Standard Class,HW-14935,HW-14935A5,2014-04-12
2797,CA-2016-147431,2016-02-07,Standard Class,AB-10105,AB-10105A2,2017-10-20
2798,CA-2016-158001,2016-08-27,Standard Class,JP-15460,JP-15460A7,2017-10-20
2799,CA-2017-125745,2017-07-04,Standard Class,DV-13045,DV-13045A2,2017-10-20
2800,CA-2015-101154,2015-09-21,First Class,CM-12190,CM-12190A1,2016-10-25
2801,US-2016-124163,2016-09-30,Standard Class,SC-20695,SC-20695A6,2015-11-01
2802,CA-2016-121748,2016-10-28,Second Class,VW-21775,VW-21775A7,2017-11-03
2803,CA-2014-126683,2014-10-01,Second Class,PP-18955,PP-18955A2,2015-05-12
2804,CA-2017-148810,2017-07-01,Standard Class,DR-12880,DR-12880A1,2015-05-12
2805,US-2016-146066,2016-08-23,Second Class,RB-19465,RB-19465A3,2015-09-07
2806,CA-2014-127614,2014-02-15,Standard Class,NF-18385,NF-18385A2,2015-07-25
2807,CA-2016-101742,2016-09-28,Second Class,CR-12580,CR-12580A1,2015-07-25
2808,CA-2015-134943,2015-12-06,First Class,SU-20665,SU-20665A7,2015-07-25
2809,CA-2017-123022,2017-09-08,Standard Class,SC-20050,SC-20050A1,2015-07-25
2810,CA-2017-113208,2017-04-02,Standard Class,ML-18040,ML-18040A1,2015-11-16
2811,CA-2014-154893,2014-12-27,Standard Class,GM-14440,GM-14440A6,2015-11-16
2812,CA-2014-147900,2014-09-28,Standard Class,JK-15640,JK-15640A2,2015-11-16
2813,CA-2017-106355,2017-04-05,First Class,AT-10435,AT-10435A3,2015-11-16
2814,CA-2016-127985,2016-04-05,Second Class,DB-12910,DB-12910A6,2015-11-16
2815,CA-2015-166604,2015-05-20,Second Class,AH-10690,AH-10690A10,2015-09-01
2816,CA-2017-120719,2017-03-26,First Class,SJ-20125,SJ-20125A3,2015-09-01
2817,CA-2017-127117,2017-04-19,Standard Class,HM-14860,HM-14860A3,2015-09-01
2818,CA-2015-104241,2015-01-09,Standard Class,AG-10495,AG-10495A8,2015-09-01
2819,CA-2017-168179,2017-11-07,Standard Class,JB-16000,JB-16000A2,2016-05-05
2820,CA-2017-142342,2017-07-19,Second Class,AJ-10795,AJ-10795A6,2016-05-05
2821,CA-2017-109099,2017-10-11,Standard Class,MM-18280,MM-18280A4,2016-12-31
2822,US-2014-134187,2014-11-11,Standard Class,TH-21235,TH-21235A2,2017-09-18
2823,CA-2016-145261,2016-12-21,First Class,AH-10120,AH-10120A5,2017-09-18
2824,CA-2016-108875,2016-10-01,Standard Class,CL-12700,CL-12700A4,2014-09-25
2825,CA-2016-141957,2016-07-21,Same Day,JG-15310,JG-15310A3,2014-09-25
2826,CA-2016-142405,2016-06-15,Standard Class,SE-20110,SE-20110A7,2014-09-25
2827,CA-2015-141012,2015-06-11,Second Class,TG-21640,TG-21640A4,2014-09-25
2828,CA-2017-127922,2017-11-03,Standard Class,SH-19975,SH-19975A9,2016-04-23
2829,CA-2016-146318,2016-01-27,Standard Class,MC-17275,MC-17275A1,2016-04-23
2830,CA-2014-135993,2014-06-02,Standard Class,PJ-18835,PJ-18835A6,2016-04-23
2831,CA-2014-126802,2015-01-05,Standard Class,ZC-21910,ZC-21910A10,2014-11-01
2832,CA-2016-143924,2016-08-03,Standard Class,SC-20680,SC-20680A3,2014-11-01
2833,CA-2016-141551,2016-09-30,Standard Class,BP-11230,BP-11230A3,2017-01-26
2834,CA-2014-164315,2014-04-08,Standard Class,RD-19585,RD-19585A6,2017-01-26
2835,CA-2015-131072,2015-11-05,Same Day,KL-16645,KL-16645A6,2017-11-11
2836,CA-2014-131541,2014-07-28,Same Day,CK-12205,CK-12205A1,2017-11-11
2837,CA-2015-119550,2015-12-31,Standard Class,RB-19705,RB-19705A2,2017-11-11
2838,US-2015-138093,2015-12-16,Standard Class,KM-16225,KM-16225A6,2016-06-09
2839,CA-2016-126165,2016-05-07,Second Class,AH-10465,AH-10465A3,2015-09-03
2840,CA-2017-126123,2017-10-18,Standard Class,AG-10765,AG-10765A3,2014-03-14
2841,CA-2016-143441,2016-11-05,Same Day,EB-14170,EB-14170A4,2017-08-31
2842,CA-2017-148320,2017-11-08,Standard Class,PG-18895,PG-18895A5,2017-03-23
2843,CA-2016-125661,2016-11-26,First Class,CA-12055,CA-12055A5,2017-05-18
2844,US-2014-123519,2014-12-21,Standard Class,SS-20875,SS-20875A1,2016-12-27
2845,CA-2014-155593,2014-11-08,Standard Class,RP-19390,RP-19390A1,2017-11-17
2846,CA-2017-136000,2017-09-25,Second Class,SC-20440,SC-20440A6,2017-09-10
2847,US-2015-160857,2015-05-15,Standard Class,NW-18400,NW-18400A2,2017-04-08
2848,CA-2017-115805,2017-07-31,Same Day,KW-16435,KW-16435A3,2017-04-08
2849,US-2014-143707,2014-03-05,Standard Class,HR-14770,HR-14770A5,2016-11-28
2850,CA-2017-116939,2017-09-29,Standard Class,AG-10900,AG-10900A4,2016-06-02
2851,CA-2015-124107,2015-10-12,Second Class,BM-11650,BM-11650A2,2017-12-17
2852,CA-2017-126550,2017-04-02,Second Class,RD-19720,RD-19720A8,2016-03-19
2853,CA-2015-138674,2015-11-17,First Class,KB-16585,KB-16585A12,2016-03-19
2854,CA-2016-165820,2016-09-30,Standard Class,DW-13585,DW-13585A4,2017-08-20
2855,CA-2014-103191,2014-09-27,Standard Class,VG-21805,VG-21805A3,2017-07-25
2856,CA-2015-103933,2015-09-27,First Class,DR-12880,DR-12880A6,2016-08-26
2857,CA-2015-110548,2015-05-08,Standard Class,AH-10690,AH-10690A7,2016-08-15
2858,CA-2017-117324,2017-12-13,Standard Class,JP-15520,JP-15520A1,2017-05-19
2859,CA-2017-143574,2017-07-02,First Class,DR-12880,DR-12880A9,2017-05-19
2860,CA-2014-111773,2014-07-03,Standard Class,JK-15625,JK-15625A2,2017-05-19
2861,CA-2014-148614,2014-01-25,Standard Class,MV-17485,MV-17485A2,2017-05-19
2862,CA-2017-156139,2017-01-06,Standard Class,BP-11155,BP-11155A6,2017-08-12
2863,US-2017-147886,2017-03-31,First Class,DH-13075,DH-13075A3,2017-08-13
2864,CA-2016-113733,2016-12-12,Standard Class,LH-16900,LH-16900A8,2017-08-13
2865,CA-2017-104913,2017-11-22,Standard Class,DK-13090,DK-13090A6,2017-08-13
2866,CA-2014-145800,2014-06-05,Standard Class,SS-20410,SS-20410A2,2017-08-13
2867,CA-2016-125850,2016-01-28,Standard Class,FP-14320,FP-14320A4,2016-11-10
2868,CA-2016-118514,2016-02-10,Standard Class,LC-17050,LC-17050A1,2016-11-10
2869,CA-2015-150749,2015-04-03,Second Class,AS-10240,AS-10240A6,2017-06-12
2870,CA-2014-163748,2014-10-18,Standard Class,HG-15025,HG-15025A4,2014-03-22
2871,CA-2015-119634,2015-08-16,Standard Class,BW-11065,BW-11065A2,2014-03-22
2872,CA-2015-149300,2015-11-23,First Class,BH-11710,BH-11710A4,2017-06-15
2873,US-2016-111528,2016-12-30,Same Day,JP-16135,JP-16135A2,2017-11-16
2874,CA-2017-158169,2017-08-15,First Class,JM-16195,JM-16195A7,2017-12-29
2875,CA-2015-162047,2015-11-05,First Class,FH-14365,FH-14365A4,2016-01-21
2876,CA-2015-117772,2015-09-12,Second Class,MC-17575,MC-17575A7,2016-01-21
2877,US-2014-126340,2014-11-14,Standard Class,EB-13870,EB-13870A1,2016-01-15
2878,CA-2016-149685,2016-10-15,Standard Class,PM-19135,PM-19135A1,2016-01-15
2879,CA-2017-126396,2017-09-12,Second Class,AR-10345,AR-10345A4,2016-01-15
2880,CA-2015-154900,2015-03-01,Standard Class,SS-20875,SS-20875A3,2016-09-19
2881,CA-2015-103835,2015-09-28,Standard Class,SC-20440,SC-20440A1,2016-09-19
2882,CA-2015-158939,2015-12-01,Standard Class,EA-14035,EA-14035A9,2014-02-21
2883,CA-2016-117408,2016-09-06,Standard Class,TP-21130,TP-21130A8,2016-11-11
2884,CA-2016-142398,2016-04-16,Standard Class,BP-11290,BP-11290A3,2016-01-30
2885,CA-2016-105277,2016-12-08,Standard Class,LM-17065,LM-17065A2,2016-10-18
2886,CA-2016-112060,2016-12-09,Standard Class,KT-16465,KT-16465A4,2017-12-18
2887,CA-2014-105270,2014-11-18,Standard Class,AP-10915,AP-10915A1,2017-12-18
2888,US-2015-159513,2015-04-09,Standard Class,JD-15790,JD-15790A2,2017-12-18
2889,CA-2015-155586,2015-12-16,Second Class,XP-21865,XP-21865A8,2017-11-02
2890,CA-2017-141117,2017-10-08,Standard Class,JK-16090,JK-16090A2,2014-04-29
2891,CA-2017-115070,2017-04-14,Second Class,MG-18205,MG-18205A1,2014-04-29
2892,CA-2017-140186,2017-10-02,First Class,PG-18820,PG-18820A6,2017-10-23
2893,CA-2014-124856,2014-10-03,Second Class,LD-17005,LD-17005A1,2017-10-23
2894,CA-2014-166716,2014-08-25,Second Class,CR-12730,CR-12730A2,2017-10-23
2895,CA-2014-123225,2014-07-14,First Class,MN-17935,MN-17935A2,2017-10-23
2896,CA-2015-163440,2015-03-24,First Class,RD-19900,RD-19900A7,2014-03-30
2897,US-2017-106796,2017-05-19,Standard Class,JP-16135,JP-16135A5,2016-01-04
2898,CA-2017-113873,2017-11-19,Standard Class,KE-16420,KE-16420A1,2015-04-26
2899,CA-2016-149783,2016-09-07,Second Class,DL-13315,DL-13315A6,2015-09-12
2900,CA-2016-125017,2016-02-11,Standard Class,KB-16240,KB-16240A1,2015-09-12
2901,US-2015-163279,2015-03-26,Standard Class,JD-16150,JD-16150A5,2017-09-11
2902,CA-2015-150196,2015-07-03,First Class,SR-20740,SR-20740A1,2016-06-12
2903,US-2015-106495,2015-06-17,First Class,AC-10450,AC-10450A1,2016-06-27
2904,CA-2014-124730,2014-11-26,Same Day,LS-17245,LS-17245A5,2016-06-27
2905,CA-2017-117632,2017-05-18,Standard Class,CS-12175,CS-12175A5,2014-09-26
2906,CA-2014-115056,2014-05-02,Same Day,AR-10510,AR-10510A4,2017-11-03
2907,CA-2017-161067,2017-09-06,Second Class,KB-16405,KB-16405A2,2017-11-03
2908,CA-2016-122063,2016-12-07,Standard Class,MM-17920,MM-17920A10,2017-11-03
2909,CA-2015-111206,2015-07-22,Standard Class,RF-19735,RF-19735A1,2017-02-19
2910,CA-2016-142895,2016-07-26,Standard Class,BP-11290,BP-11290A6,2015-11-05
2911,CA-2015-101868,2015-06-16,Standard Class,MJ-17740,MJ-17740A1,2014-06-16
2912,CA-2017-133207,2017-12-03,Standard Class,DO-13645,DO-13645A1,2014-06-16
2913,CA-2015-132948,2015-04-03,Standard Class,MV-17485,MV-17485A5,2014-06-16
2914,CA-2015-134992,2015-09-26,Second Class,MG-17875,MG-17875A3,2015-10-12
2915,CA-2015-126725,2015-11-21,Standard Class,BS-11665,BS-11665A3,2015-10-12
2916,CA-2015-121783,2015-11-14,Standard Class,PO-19180,PO-19180A5,2015-10-12
2917,US-2014-138835,2014-09-14,Standard Class,DA-13450,DA-13450A1,2017-08-27
2918,CA-2015-112214,2015-08-11,Standard Class,AH-10690,AH-10690A11,2016-11-23
2919,US-2017-153255,2017-09-07,Second Class,JK-15730,JK-15730A1,2016-11-23
2920,CA-2015-108119,2015-11-08,Standard Class,MS-17530,MS-17530A2,2016-11-23
2921,CA-2015-157434,2015-05-04,Second Class,JK-15640,JK-15640A7,2017-01-30
2922,CA-2016-101525,2016-05-04,Second Class,CM-12235,CM-12235A4,2015-11-30
2923,US-2014-117968,2014-08-07,Second Class,RS-19420,RS-19420A2,2014-06-28
2924,CA-2016-158211,2016-01-08,Standard Class,BP-11185,BP-11185A2,2014-09-02
2925,CA-2016-152247,2016-11-12,Standard Class,MA-17995,MA-17995A6,2014-09-02
2926,CA-2016-128223,2016-06-14,Same Day,EB-13705,EB-13705A1,2017-07-10
2927,CA-2016-154235,2016-09-28,Standard Class,RD-19900,RD-19900A5,2017-06-04
2928,CA-2017-129910,2017-04-03,Standard Class,ME-17320,ME-17320A2,2017-10-19
2929,CA-2017-133095,2017-06-04,Same Day,EH-14005,EH-14005A7,2017-11-18
2930,CA-2015-130554,2015-04-09,First Class,FM-14290,FM-14290A2,2015-08-08
2931,CA-2014-152443,2014-05-26,Standard Class,FG-14260,FG-14260A5,2015-08-08
2932,CA-2016-133319,2016-09-11,Standard Class,MV-17485,MV-17485A1,2015-08-08
2933,CA-2016-133935,2016-09-22,Standard Class,JW-15220,JW-15220A4,2016-12-06
2934,CA-2016-136301,2016-03-15,Second Class,EH-13765,EH-13765A1,2016-12-06
2935,US-2014-109456,2014-10-17,Same Day,LS-17245,LS-17245A3,2016-12-06
2936,CA-2017-151596,2017-10-11,First Class,BP-11050,BP-11050A1,2016-12-06
2937,CA-2015-147879,2015-05-12,Standard Class,CC-12220,CC-12220A1,2016-12-06
2938,CA-2016-166625,2016-04-17,First Class,JM-15580,JM-15580A4,2016-12-06
2939,CA-2016-146157,2016-11-26,Standard Class,RD-19720,RD-19720A6,2016-12-06
2940,CA-2017-159954,2017-09-14,Standard Class,SS-20410,SS-20410A6,2017-03-25
2941,CA-2017-100825,2017-09-14,Standard Class,KD-16495,KD-16495A10,2017-03-25
2942,CA-2014-168305,2014-11-08,Standard Class,PL-18925,PL-18925A4,2017-03-25
2943,CA-2016-167682,2016-04-09,Standard Class,ZD-21925,ZD-21925A2,2017-11-19
2944,CA-2017-108000,2017-01-16,Standard Class,LS-16945,LS-16945A5,2017-11-19
2945,CA-2015-146465,2015-11-24,Standard Class,PB-18805,PB-18805A2,2016-11-04
2946,CA-2016-159639,2016-12-02,Standard Class,PC-18745,PC-18745A1,2017-12-14
2947,US-2017-153948,2017-11-06,Same Day,FM-14290,FM-14290A1,2017-12-14
2948,US-2016-113985,2016-12-07,Standard Class,KD-16495,KD-16495A5,2017-12-14
2949,CA-2016-155383,2016-12-22,Standard Class,SC-20680,SC-20680A5,2017-11-12
2950,CA-2014-120432,2014-08-26,Second Class,DW-13585,DW-13585A5,2017-11-12
2951,US-2015-126977,2015-09-23,Standard Class,PF-19120,PF-19120A4,2017-11-12
2952,CA-2016-130288,2016-11-30,Second Class,DK-13225,DK-13225A4,2017-11-12
2953,CA-2017-146458,2017-11-22,Second Class,RB-19435,RB-19435A1,2017-11-12
2954,CA-2017-150420,2017-06-08,Standard Class,GD-14590,GD-14590A3,2017-11-12
2955,US-2014-118997,2014-04-12,Standard Class,RA-19885,RA-19885A3,2016-08-18
2956,CA-2014-114314,2014-10-15,Standard Class,DB-13555,DB-13555A1,2017-06-27
2957,US-2017-169551,2017-07-09,First Class,RL-19615,RL-19615A6,2017-05-04
2958,CA-2016-103107,2016-07-04,Same Day,RB-19465,RB-19465A1,2015-12-24
