AddressID,Country,City,State,PostalCode,Region
CS-12250A8,United States,Columbia,South Carolina,29203,South
AI-10855A1,United States,Kent,Washington,98031,West
AA-10315A3,United States,Round Rock,Texas,78664,Central
RE-19450A4,United States,Oakland,California,94601,West
TM-21010A6,United States,Auburn,New York,13021,East
YS-21880A6,United States,Newark,Delaware,19711,East
AZ-10750A5,United States,New York City,New York,10024,East
CM-12445A3,United States,Redlands,California,92374,West
JB-16000A3,United States,Roseville,Michigan,48066,Central
LC-16930A6,United States,New York City,New York,10011,East
CA-12775A6,United States,Detroit,Michigan,48205,Central
SR-20425A1,United States,Detroit,Michigan,48234,Central
PP-18955A5,United States,Springfield,Missouri,65807,Central
JM-15865A7,United States,Los Angeles,California,90036,West
AS-10090A1,United States,New York City,New York,10011,East
LS-16975A2,United States,San Francisco,California,94109,West
SA-20830A2,United States,Fresno,California,93727,West
LS-17200A5,United States,Texarkana,Arkansas,71854,South
TM-21490A1,United States,San Francisco,California,94110,West
TT-21265A2,United States,Indianapolis,Indiana,46203,Central
DN-13690A4,United States,Columbia,Maryland,21044,East
EB-14110A3,United States,San Jose,California,95123,West
CM-11815A1,United States,Seattle,Washington,98115,West
HM-14860A10,United States,Carrollton,Texas,75007,Central
KM-16375A5,United States,Arlington,Virginia,22204,South
BF-11020A4,United States,Los Angeles,California,90032,West
JE-15745A2,United States,Frankfort,Illinois,60423,Central
EJ-14155A4,United States,Seattle,Washington,98105,West
BN-11470A1,United States,Philadelphia,Pennsylvania,19143,East
EC-14050A1,United States,Columbus,Georgia,31907,South
TT-21220A5,United States,Virginia Beach,Virginia,23464,South
NP-18685A1,United States,Des Moines,Washington,98198,West
AH-10195A1,United States,Bethlehem,Pennsylvania,18018,East
CC-12145A4,United States,Oklahoma City,Oklahoma,73120,Central
DL-13315A2,United States,Rancho Cucamonga,California,91730,West
XP-21865A5,United States,Los Angeles,California,90032,West
MA-17560A3,United States,Philadelphia,Pennsylvania,19120,East
SZ-20035A11,United States,Houston,Texas,77036,Central
CS-11845A2,United States,Seattle,Washington,98103,West
MH-18115A8,United States,Yonkers,New York,10701,East
CB-12025A4,United States,San Francisco,California,94110,West
JO-15145A5,United States,Los Angeles,California,90008,West
PA-19060A5,United States,Miami,Florida,33142,South
SV-20785A5,United States,Burlington,Vermont,5408,East
KL-16555A1,United States,Fayetteville,Arkansas,72701,South
BC-11125A9,United States,Odessa,Texas,79762,Central
PO-18850A7,United States,Virginia Beach,Virginia,23464,South
AG-10675A1,United States,Milwaukee,Wisconsin,53209,Central
SP-20860A8,United States,Rochester,Minnesota,55901,Central
LH-17020A1,United States,Louisville,Colorado,80027,West
AD-10180A3,United States,San Francisco,California,94122,West
KT-16465A3,United States,Houston,Texas,77036,Central
PJ-19015A1,United States,Miami,Florida,33180,South
MC-18100A2,United States,Medina,Ohio,44256,East
BO-11350A2,United States,Roseville,Minnesota,55113,Central
DP-13000A4,United States,Houston,Texas,77041,Central
TM-21490A3,United States,Yonkers,New York,10701,East
DV-13045A4,United States,San Diego,California,92037,West
AH-10690A8,United States,Springfield,Virginia,22153,South
AB-10165A6,United States,Decatur,Illinois,62521,Central
JS-15940A5,United States,Garland,Texas,75043,Central
BV-11245A5,United States,Oceanside,New York,11572,East
NC-18415A6,United States,Houston,Texas,77095,Central
SU-20665A1,United States,Greenville,North Carolina,27834,South
DJ-13510A4,United States,San Francisco,California,94110,West
DL-12865A3,United States,Greensboro,North Carolina,27405,South
Dp-13240A9,United States,Knoxville,Tennessee,37918,South
TM-21010A7,United States,Grand Island,Nebraska,68801,Central
TZ-21580A3,United States,Lakewood,California,90712,West
SC-20260A6,United States,Lawrence,Massachusetts,1841,East
LS-17230A1,United States,Los Angeles,California,90049,West
MV-18190A2,United States,Houston,Texas,77036,Central
BD-11620A5,United States,New York City,New York,10035,East
CV-12295A5,United States,New York City,New York,10011,East
KB-16315A1,United States,Newark,Delaware,19711,East
ME-18010A4,United States,Seattle,Washington,98105,West
AJ-10780A1,United States,Scottsdale,Arizona,85254,West
DV-13465A2,United States,Oceanside,New York,11572,East
JK-15325A2,United States,Dallas,Texas,75220,Central
SH-20395A8,United States,Rochester,New York,14609,East
SC-20725A8,United States,Los Angeles,California,90045,West
CS-12250A5,United States,Woodbury,Minnesota,55125,Central
LH-16900A9,United States,Park Ridge,Illinois,60068,Central
YC-21895A5,United States,Dallas,Texas,75217,Central
CY-12745A4,United States,Monroe,Louisiana,71203,South
AH-10030A5,United States,Los Angeles,California,90004,West
AR-10540A6,United States,San Francisco,California,94109,West
SS-20590A3,United States,San Francisco,California,94122,West
DW-13585A7,United States,Fayetteville,North Carolina,28314,South
NC-18625A2,United States,Dallas,Texas,75217,Central
CD-11920A5,United States,Wichita,Kansas,67212,Central
DW-13195A2,United States,Springfield,Oregon,97477,West
EH-13990A3,United States,Houston,Texas,77041,Central
BD-11320A8,United States,Seattle,Washington,98103,West
KH-16630A9,United States,Akron,Ohio,44312,East
NH-18610A6,United States,Oak Park,Michigan,48237,Central
AG-10495A1,United States,Houston,Texas,77041,Central
RP-19855A1,United States,Seattle,Washington,98103,West
NB-18655A9,United States,Philadelphia,Pennsylvania,19134,East
JM-15580A2,United States,Los Angeles,California,90045,West
DM-13525A2,United States,Houston,Texas,77070,Central
CC-12220A3,United States,Philadelphia,Pennsylvania,19143,East
GA-14725A7,United States,Rogers,Arkansas,72756,South
CV-12805A9,United States,Los Angeles,California,90045,West
NC-18535A2,United States,Seattle,Washington,98105,West
GR-14560A2,United States,Wilmington,Delaware,19805,East
JG-15805A3,United States,Provo,Utah,84604,West
EB-13750A3,United States,San Francisco,California,94110,West
MC-17605A8,United States,Los Angeles,California,90004,West
BM-11650A1,United States,Lancaster,Ohio,43130,East
HF-14995A2,United States,Los Angeles,California,90004,West
ML-18265A2,United States,Seattle,Washington,98103,West
AH-10195A2,United States,New York City,New York,10024,East
TZ-21580A1,United States,Los Angeles,California,90045,West
DM-13345A1,United States,San Francisco,California,94109,West
TS-21505A6,United States,Clovis,New Mexico,88101,West
TB-21625A4,United States,Wichita,Kansas,67212,Central
LC-16870A3,United States,Chicago,Illinois,60653,Central
AM-10360A4,United States,Omaha,Nebraska,68104,Central
JE-15715A3,United States,Houston,Texas,77041,Central
CS-11950A6,United States,Philadelphia,Pennsylvania,19134,East
PF-19225A4,United States,Los Angeles,California,90045,West
PJ-18835A2,United States,Richmond,Kentucky,40475,South
JF-15490A5,United States,Waterbury,Connecticut,6708,East
NM-18520A7,United States,Los Angeles,California,90045,West
MH-17290A3,United States,Los Angeles,California,90036,West
SZ-20035A6,United States,San Francisco,California,94122,West
PR-18880A5,United States,Saint Petersburg,Florida,33710,South
FC-14245A7,United States,Lakewood,Ohio,44107,East
LH-16750A3,United States,Chandler,Arizona,85224,West
RM-19675A1,United States,Los Angeles,California,90008,West
DM-13525A3,United States,Palm Coast,Florida,32137,South
EH-14185A1,United States,New York City,New York,10035,East
TC-21295A1,United States,Jupiter,Florida,33458,South
AI-10855A5,United States,Glendale,Arizona,85301,West
JM-15535A4,United States,New York City,New York,10035,East
BE-11335A1,United States,Houston,Texas,77041,Central
DR-12880A4,United States,New York City,New York,10035,East
TA-21385A2,United States,Olathe,Kansas,66062,Central
KN-16705A7,United States,Sparks,Nevada,89431,West
PJ-18835A1,United States,Rockford,Illinois,61107,Central
MC-17605A5,United States,Philadelphia,Pennsylvania,19143,East
BS-11755A6,United States,Edmonds,Washington,98026,West
PK-19075A4,United States,San Francisco,California,94122,West
TS-21205A2,United States,Asheville,North Carolina,28806,South
BD-11725A2,United States,Los Angeles,California,90032,West
TS-21340A4,United States,Scottsdale,Arizona,85254,West
ST-20530A5,United States,Houston,Texas,77095,Central
DB-13210A2,United States,San Francisco,California,94109,West
KF-16285A4,United States,San Diego,California,92105,West
JM-16195A10,United States,Hamilton,Ohio,45011,East
TS-21505A3,United States,Parker,Colorado,80134,West
YC-21895A1,United States,Fremont,Nebraska,68025,Central
Dp-13240A3,United States,Maple Grove,Minnesota,55369,Central
SJ-20500A3,United States,Newark,Delaware,19711,East
KB-16240A5,United States,Miami,Florida,33180,South
CS-12250A11,United States,San Diego,California,92105,West
EB-13870A7,United States,Miami,Florida,33142,South
PB-19150A4,United States,Miami,Florida,33178,South
MT-18070A1,United States,San Antonio,Texas,78207,Central
BF-11020A8,United States,Jacksonville,Florida,32216,South
CG-12520A1,United States,Houston,Texas,77070,Central
DH-13675A1,United States,San Francisco,California,94122,West
SC-20440A4,United States,Philadelphia,Pennsylvania,19140,East
HG-15025A5,United States,Marion,Ohio,43302,East
MM-18055A1,United States,New York City,New York,10024,East
TH-21115A2,United States,Philadelphia,Pennsylvania,19140,East
JE-15745A12,United States,Los Angeles,California,90036,West
PG-18820A10,United States,Smyrna,Georgia,30080,South
MB-17305A2,United States,San Francisco,California,94122,West
JD-16015A2,United States,Chicago,Illinois,60653,Central
JH-15430A1,United States,Medford,Oregon,97504,West
EN-13780A4,United States,New York City,New York,10009,East
KC-16255A5,United States,Huntsville,Alabama,35810,South
MS-17980A6,United States,Philadelphia,Pennsylvania,19134,East
CK-12205A8,United States,Santa Clara,California,95051,West
SJ-20125A1,United States,Long Beach,California,90805,West
EA-14035A13,United States,Los Angeles,California,90008,West
MG-17890A6,United States,Santa Barbara,California,93101,West
AB-10255A8,United States,New York City,New York,10009,East
SC-20260A3,United States,Jacksonville,Florida,32216,South
TB-21355A1,United States,Cedar Hill,Texas,75104,Central
JK-16090A1,United States,Omaha,Nebraska,68104,Central
CK-12595A9,United States,Little Rock,Arkansas,72209,South
SS-20590A1,United States,Norfolk,Nebraska,68701,Central
MG-17890A8,United States,Concord,New Hampshire,3301,East
JM-16195A9,United States,Draper,Utah,84020,West
SG-20470A5,United States,San Francisco,California,94109,West
DB-12970A4,United States,Houston,Texas,77036,Central
JW-15220A2,United States,Montgomery,Alabama,36116,South
KD-16495A9,United States,Jackson,Mississippi,39212,South
IL-15100A2,United States,North Las Vegas,Nevada,89031,West
JE-15610A6,United States,Atlanta,Georgia,30318,South
SU-20665A6,United States,Chicago,Illinois,60610,Central
EA-14035A8,United States,Columbus,Ohio,43229,East
RF-19840A3,United States,Pasadena,California,91104,West
LC-17050A4,United States,Los Angeles,California,90004,West
PS-18970A5,United States,Clinton,Maryland,20735,East
PS-18970A1,United States,New York City,New York,10024,East
JO-15280A4,United States,San Diego,California,92037,West
VP-21730A2,United States,New York City,New York,10011,East
GA-14725A5,United States,Lancaster,California,93534,West
EM-14140A4,United States,Great Falls,Montana,59405,West
DB-13615A6,United States,San Francisco,California,94110,West
ML-17395A8,United States,Lakewood,New Jersey,8701,East
JH-15430A4,United States,Cleveland,Ohio,44105,East
BP-11095A5,United States,Lawrence,Massachusetts,1841,East
SB-20185A1,United States,Concord,New Hampshire,3301,East
SV-20785A8,United States,Baltimore,Maryland,21215,East
DO-13435A6,United States,Columbus,Ohio,43229,East
TB-21355A4,United States,Houston,Texas,77041,Central
BS-11380A1,United States,New York City,New York,10011,East
FM-14215A2,United States,Greensboro,North Carolina,27405,South
JL-15835A2,United States,New York City,New York,10024,East
AF-10870A1,United States,San Francisco,California,94109,West
BG-11035A3,United States,Monroe,Louisiana,71203,South
MB-17305A3,United States,Cincinnati,Ohio,45231,East
HW-14935A5,United States,Seattle,Washington,98105,West
AB-10105A2,United States,New York City,New York,10011,East
JP-15460A7,United States,New York City,New York,10035,East
DV-13045A2,United States,Memphis,Tennessee,38109,South
CM-12190A1,United States,San Diego,California,92105,West
SC-20695A6,United States,La Crosse,Wisconsin,54601,Central
VW-21775A7,United States,Los Angeles,California,90032,West
PP-18955A2,United States,Seattle,Washington,98115,West
DR-12880A1,United States,Miami,Florida,33180,South
RB-19465A3,United States,Philadelphia,Pennsylvania,19143,East
NF-18385A2,United States,Chesapeake,Virginia,23320,South
CR-12580A1,United States,New York City,New York,10009,East
SU-20665A7,United States,Ann Arbor,Michigan,48104,Central
SC-20050A1,United States,La Mesa,California,91941,West
ML-18040A1,United States,Dearborn,Michigan,48126,Central
GM-14440A6,United States,San Diego,California,92024,West
JK-15640A2,United States,Lakewood,Ohio,44107,East
AT-10435A3,United States,Meriden,Connecticut,6450,East
AH-10690A10,United States,Roswell,Georgia,30076,South
SJ-20125A3,United States,Seattle,Washington,98105,West
HM-14860A3,United States,Morristown,New Jersey,7960,East
AG-10495A8,United States,Alexandria,Virginia,22304,South
JB-16000A2,United States,Salt Lake City,Utah,84106,West
AJ-10795A6,United States,Apple Valley,California,92307,West
MM-18280A4,United States,New York City,New York,10009,East
TH-21235A2,United States,Long Beach,California,90805,West
AH-10120A5,United States,Salem,Oregon,97301,West
CL-12700A4,United States,Aurora,Colorado,80013,West
JG-15310A3,United States,Newark,Ohio,43055,East
SE-20110A7,United States,Seattle,Washington,98103,West
TG-21640A4,United States,Pocatello,Idaho,83201,West
SH-19975A9,United States,Dallas,Texas,75081,Central
MC-17275A1,United States,Seattle,Washington,98105,West
PJ-18835A6,United States,Seattle,Washington,98115,West
ZC-21910A10,United States,Chicago,Illinois,60610,Central
SC-20680A3,United States,Holland,Michigan,49423,Central
BP-11230A3,United States,Broken Arrow,Oklahoma,74012,Central
RD-19585A6,United States,Athens,Georgia,30605,South
KL-16645A6,United States,Seattle,Washington,98105,West
CK-12205A1,United States,Apopka,Florida,32712,South
RB-19705A2,United States,Houston,Texas,77070,Central
KM-16225A6,United States,Baltimore,Maryland,21215,East
AH-10465A3,United States,San Francisco,California,94109,West
AG-10765A3,United States,Chicago,Illinois,60623,Central
EB-14170A4,United States,Laredo,Texas,78041,Central
PG-18895A5,United States,San Francisco,California,94109,West
CA-12055A5,United States,Cleveland,Ohio,44105,East
SS-20875A1,United States,Marion,Ohio,43302,East
RP-19390A1,United States,Fairfield,Connecticut,6824,East
SC-20440A6,United States,New York City,New York,10009,East
NW-18400A2,United States,New York City,New York,10024,East
KW-16435A3,United States,Chicago,Illinois,60653,Central
HR-14770A5,United States,New York City,New York,10035,East
AG-10900A4,United States,Richmond,Virginia,23223,South
BM-11650A2,United States,Ann Arbor,Michigan,48104,Central
RD-19720A8,United States,Lafayette,Indiana,47905,Central
KB-16585A12,United States,Springfield,Oregon,97477,West
DW-13585A4,United States,San Francisco,California,94109,West
VG-21805A3,United States,Chicago,Illinois,60653,Central
DR-12880A6,United States,New York City,New York,10011,East
AH-10690A7,United States,Houston,Texas,77095,Central
JP-15520A1,United States,Madison,Wisconsin,53711,Central
DR-12880A9,United States,Milford,Connecticut,6460,East
JK-15625A2,United States,New York City,New York,10024,East
MV-17485A2,United States,Los Angeles,California,90049,West
BP-11155A6,United States,San Francisco,California,94109,West
DH-13075A3,United States,Fairfield,California,94533,West
LH-16900A8,United States,Greenville,North Carolina,27834,South
DK-13090A6,United States,Long Beach,New York,11561,East
SS-20410A2,United States,Buffalo Grove,Illinois,60089,Central
FP-14320A4,United States,San Diego,California,92037,West
LC-17050A1,United States,Richmond,Kentucky,40475,South
AS-10240A6,United States,Springfield,Virginia,22153,South
HG-15025A4,United States,Fort Worth,Texas,76106,Central
BW-11065A2,United States,Raleigh,North Carolina,27604,South
BH-11710A4,United States,Hialeah,Florida,33012,South
JP-16135A2,United States,Los Angeles,California,90032,West
JM-16195A7,United States,Lake Forest,California,92630,West
FH-14365A4,United States,Long Beach,New York,11561,East
MC-17575A7,United States,Seattle,Washington,98103,West
EB-13870A1,United States,Redding,California,96003,West
PM-19135A1,United States,San Antonio,Texas,78207,Central
AR-10345A4,United States,Houston,Texas,77070,Central
SS-20875A3,United States,Leominster,Massachusetts,1453,East
SC-20440A1,United States,Los Angeles,California,90032,West
EA-14035A9,United States,Springfield,Missouri,65807,Central
TP-21130A8,United States,Waco,Texas,76706,Central
BP-11290A3,United States,Los Angeles,California,90036,West
LM-17065A2,United States,Auburn,New York,13021,East
KT-16465A4,United States,San Francisco,California,94109,West
AP-10915A1,United States,Los Angeles,California,90008,West
JD-15790A2,United States,Los Angeles,California,90049,West
XP-21865A8,United States,Chico,California,95928,West
JK-16090A2,United States,Springfield,Oregon,97477,West
MG-18205A1,United States,Jacksonville,Florida,32216,South
PG-18820A6,United States,Bakersfield,California,93309,West
LD-17005A1,United States,New York City,New York,10011,East
MN-17935A2,United States,El Paso,Texas,79907,Central
RD-19900A7,United States,Thousand Oaks,California,91360,West
JP-16135A5,United States,Springfield,Ohio,45503,East
KE-16420A1,United States,Dallas,Texas,75220,Central
DL-13315A6,United States,Knoxville,Tennessee,37918,South
KB-16240A1,United States,Chattanooga,Tennessee,37421,South
JD-16150A5,United States,San Diego,California,92037,West
AC-10450A1,United States,Tampa,Florida,33614,South
LS-17245A5,United States,Utica,New York,13501,East
CS-12175A5,United States,San Francisco,California,94122,West
AR-10510A4,United States,Columbus,Ohio,43229,East
KB-16405A2,United States,New York City,New York,10035,East
MM-17920A10,United States,Richmond,Indiana,47374,Central
RF-19735A1,United States,San Diego,California,92105,West
BP-11290A6,United States,Concord,North Carolina,28027,South
MJ-17740A1,United States,Miami,Florida,33178,South
DO-13645A1,United States,Los Angeles,California,90036,West
MV-17485A5,United States,Seattle,Washington,98115,West
MG-17875A3,United States,Arlington,Virginia,22204,South
BS-11665A3,United States,San Diego,California,92105,West
PO-19180A5,United States,Roseville,Minnesota,55113,Central
DA-13450A1,United States,Virginia Beach,Virginia,23464,South
AH-10690A11,United States,Dallas,Texas,75220,Central
JK-15730A1,United States,Concord,California,94521,West
MS-17530A2,United States,Conway,Arkansas,72032,South
JK-15640A7,United States,Philadelphia,Pennsylvania,19120,East
CM-12235A4,United States,Little Rock,Arkansas,72209,South
RS-19420A2,United States,Meriden,Connecticut,6450,East
BP-11185A2,United States,Philadelphia,Pennsylvania,19143,East
MA-17995A6,United States,Cheyenne,Wyoming,82001,West
EB-13705A1,United States,Anaheim,California,92804,West
RD-19900A5,United States,Bloomington,Indiana,47401,Central
EH-14005A7,United States,Jonesboro,Arkansas,72401,South
FM-14290A2,United States,Philadelphia,Pennsylvania,19140,East
FG-14260A5,United States,Lawrence,Massachusetts,1841,East
MV-17485A1,United States,New York City,New York,10011,East
JW-15220A4,United States,San Diego,California,92105,West
EH-13765A1,United States,San Francisco,California,94109,West
LS-17245A3,United States,San Francisco,California,94110,West
BP-11050A1,United States,Cranston,Rhode Island,2920,East
CC-12220A1,United States,Owensboro,Kentucky,42301,South
JM-15580A4,United States,Baltimore,Maryland,21215,East
RD-19720A6,United States,Chicago,Illinois,60610,Central
SS-20410A6,United States,Atlanta,Georgia,30318,South
KD-16495A10,United States,Los Angeles,California,90036,West
PL-18925A4,United States,Los Angeles,California,90049,West
ZD-21925A2,United States,Richmond,Indiana,47374,Central
LS-16945A5,United States,San Francisco,California,94110,West
PB-18805A2,United States,San Francisco,California,94122,West
PC-18745A1,United States,Westfield,New Jersey,7090,East
FM-14290A1,United States,San Francisco,California,94122,West
KD-16495A5,United States,San Jose,California,95123,West
SC-20680A5,United States,Seattle,Washington,98115,West
DW-13585A5,United States,Owensboro,Kentucky,42301,South
PF-19120A4,United States,New York City,New York,10035,East
DK-13225A4,United States,New York City,New York,10011,East
RB-19435A1,United States,Springfield,Virginia,22153,South
GD-14590A3,United States,Bellingham,Washington,98226,West
RA-19885A3,United States,Decatur,Alabama,35601,South
DB-13555A1,United States,Fayetteville,Arkansas,72701,South
RL-19615A6,United States,Philadelphia,Pennsylvania,19120,East
RB-19465A1,United States,Seattle,Washington,98103,West
JF-15295A1,United States,Plano,Texas,75023,Central
RW-19690A4,United States,Los Angeles,California,90049,West
VG-21790A2,United States,Los Angeles,California,90032,West
JM-15265A5,United States,Los Angeles,California,90036,West
BE-11455A4,United States,Des Moines,Iowa,50315,Central
CB-12535A3,United States,Southaven,Mississippi,38671,South
SD-20485A9,United States,Houston,Texas,77041,Central
SG-20890A1,United States,New York City,New York,10009,East
TS-21430A2,United States,Reading,Pennsylvania,19601,East
DK-13225A2,United States,San Francisco,California,94109,West
ML-17395A6,United States,Los Angeles,California,90045,West
MA-17560A2,United States,Los Angeles,California,90004,West
LR-17035A2,United States,San Francisco,California,94109,West
BE-11335A4,United States,New York City,New York,10009,East
CC-12145A6,United States,San Diego,California,92105,West
BD-11770A5,United States,New York City,New York,10024,East
JK-15640A5,United States,New York City,New York,10011,East
DB-13615A2,United States,Charlotte,North Carolina,28205,South
RR-19525A6,United States,Overland Park,Kansas,66212,Central
SV-20935A8,United States,Mesa,Arizona,85204,West
RB-19465A10,United States,Tulsa,Oklahoma,74133,Central
MV-18190A1,United States,New York City,New York,10035,East
EH-14185A3,United States,Philadelphia,Pennsylvania,19143,East
JS-16030A3,United States,Hattiesburg,Mississippi,39401,South
ES-14020A4,United States,Los Angeles,California,90049,West
NS-18640A12,United States,Columbus,Ohio,43229,East
SH-19975A1,United States,Caldwell,Idaho,83605,West
RF-19345A8,United States,Phoenix,Arizona,85023,West
DL-12865A5,United States,Miami,Florida,33142,South
AG-10390A1,United States,Los Angeles,California,90004,West
SW-20245A4,United States,Troy,New York,12180,East
KN-16390A3,United States,New Bedford,Massachusetts,2740,East
GB-14530A2,United States,Florence,South Carolina,29501,South
CL-12565A3,United States,Los Angeles,California,90049,West
KF-16285A2,United States,Los Angeles,California,90008,West
AY-10555A3,United States,Los Angeles,California,90049,West
BD-11635A1,United States,Columbus,Ohio,43229,East
HG-15025A6,United States,Kenner,Louisiana,70065,South
CB-12025A9,United States,Cedar Hill,Texas,75104,Central
LS-16945A2,United States,Providence,Rhode Island,2908,East
DM-13015A5,United States,Lancaster,Ohio,43130,East
AC-10615A3,United States,Seattle,Washington,98115,West
LT-17110A7,United States,Jacksonville,North Carolina,28540,South
AH-10585A3,United States,Miami,Florida,33142,South
SS-20140A7,United States,Nashua,New Hampshire,3060,East
TD-20995A5,United States,New York City,New York,10011,East
PP-18955A10,United States,Los Angeles,California,90036,West
PG-18820A7,United States,Carrollton,Texas,75007,Central
AA-10645A4,United States,Georgetown,Kentucky,40324,South
FA-14230A1,United States,Los Angeles,California,90008,West
TB-21520A7,United States,Sierra Vista,Arizona,85635,West
AH-10075A4,United States,Knoxville,Tennessee,37918,South
CP-12085A6,United States,Tucson,Arizona,85705,West
BF-11215A2,United States,Minneapolis,Minnesota,55407,Central
CP-12340A2,United States,Miami,Florida,33142,South
LS-17245A4,United States,Houston,Texas,77036,Central
TS-21655A4,United States,Milwaukee,Wisconsin,53209,Central
JS-15940A4,United States,Lancaster,Ohio,43130,East
NF-18385A5,United States,Edinburg,Texas,78539,Central
KN-16705A8,United States,New York City,New York,10009,East
GA-14725A4,United States,Philadelphia,Pennsylvania,19120,East
EH-14125A10,United States,Rochester,New York,14609,East
RA-19285A8,United States,San Diego,California,92037,West
TT-21070A5,United States,Philadelphia,Pennsylvania,19120,East
AH-10465A1,United States,Bartlett,Tennessee,38134,South
CC-12430A5,United States,Lakewood,California,90712,West
KD-16495A1,United States,Philadelphia,Pennsylvania,19120,East
BG-11035A5,United States,Austin,Texas,78745,Central
FH-14365A5,United States,Los Angeles,California,90008,West
PG-18820A4,United States,New York City,New York,10011,East
NZ-18565A7,United States,Houston,Texas,77070,Central
TB-21595A4,United States,Lubbock,Texas,79424,Central
JE-15475A4,United States,Houston,Texas,77095,Central
EH-13945A1,United States,Costa Mesa,California,92627,West
BF-10975A3,United States,Roswell,Georgia,30076,South
PC-18745A3,United States,Loveland,Colorado,80538,West
SV-20365A7,United States,New York City,New York,10035,East
Dp-13240A5,United States,Philadelphia,Pennsylvania,19143,East
HR-14830A1,United States,Miami,Florida,33178,South
WB-21850A11,United States,Grand Prairie,Texas,75051,Central
AS-10090A2,United States,Chicago,Illinois,60653,Central
SP-20920A2,United States,Parma,Ohio,44134,East
SP-20650A3,United States,Redwood City,California,94061,West
CM-12655A2,United States,New York City,New York,10011,East
JR-16210A5,United States,Springfield,Oregon,97477,West
CB-12415A5,United States,Chicago,Illinois,60610,Central
SD-20485A1,United States,Bedford,Texas,76021,Central
SS-20140A2,United States,Los Angeles,California,90036,West
EH-13990A1,United States,New York City,New York,10009,East
AH-10030A6,United States,San Francisco,California,94109,West
EM-14200A1,United States,Virginia Beach,Virginia,23464,South
TB-21190A4,United States,New York City,New York,10011,East
AB-10165A8,United States,Lebanon,Tennessee,37087,South
AO-10810A1,United States,Los Angeles,California,90045,West
TT-21220A6,United States,Chula Vista,California,91911,West
KN-16705A1,United States,Mcallen,Texas,78501,Central
FO-14305A4,United States,Hollywood,Florida,33021,South
GA-14725A11,United States,San Francisco,California,94110,West
NC-18415A1,United States,Santa Maria,California,93454,West
JF-15190A1,United States,Manchester,Connecticut,6040,East
GT-14710A8,United States,Omaha,Nebraska,68104,Central
KM-16660A2,United States,San Jose,California,95123,West
PJ-18835A8,United States,San Francisco,California,94122,West
AC-10660A3,United States,San Francisco,California,94109,West
JG-15310A2,United States,Long Beach,California,90805,West
RM-19375A6,United States,Columbus,Georgia,31907,South
EK-13795A3,United States,San Francisco,California,94110,West
RD-19585A7,United States,Los Angeles,California,90004,West
CV-12805A3,United States,Philadelphia,Pennsylvania,19120,East
AG-10330A5,United States,Tulsa,Oklahoma,74133,Central
GM-14440A5,United States,Los Angeles,California,90049,West
MC-17605A4,United States,Lakeland,Florida,33801,South
ES-14020A5,United States,Houston,Texas,77036,Central
MM-17920A5,United States,Springfield,Virginia,22153,South
MH-17440A4,United States,New York City,New York,10035,East
NZ-18565A8,United States,Springfield,Missouri,65807,Central
GB-14575A1,United States,Columbia,South Carolina,29203,South
DB-13270A2,United States,Portland,Oregon,97206,West
JK-15625A5,United States,Philadelphia,Pennsylvania,19120,East
AM-10705A6,United States,Des Plaines,Illinois,60016,Central
MW-18220A1,United States,Seattle,Washington,98103,West
AG-10330A2,United States,Houston,Texas,77095,Central
CM-12160A4,United States,Philadelphia,Pennsylvania,19143,East
RA-19915A4,United States,Columbus,Indiana,47201,Central
SB-20185A2,United States,Evanston,Illinois,60201,Central
PK-19075A2,United States,Apple Valley,California,92307,West
SV-20935A4,United States,Columbus,Ohio,43229,East
MG-17650A5,United States,Marion,Ohio,43302,East
CM-12445A1,United States,Houston,Texas,77095,Central
ME-18010A1,United States,Marion,Ohio,43302,East
YS-21880A7,United States,Seattle,Washington,98103,West
MB-17305A4,United States,Longview,Washington,98632,West
AS-10240A1,United States,Redondo Beach,California,90278,West
MC-17425A2,United States,New York City,New York,10035,East
PG-18820A3,United States,Louisville,Kentucky,40214,South
JS-16030A6,United States,Trenton,Michigan,48183,Central
JB-16000A4,United States,Los Angeles,California,90045,West
DK-12985A1,United States,Hendersonville,Tennessee,37075,South
JF-15490A6,United States,Portland,Oregon,97206,West
PO-18850A3,United States,Irving,Texas,75061,Central
BT-11530A2,United States,Cleveland,Ohio,44105,East
NW-18400A5,United States,Waterloo,Iowa,50701,Central
JF-15415A1,United States,Seattle,Washington,98105,West
AC-10420A3,United States,Philadelphia,Pennsylvania,19120,East
TB-21280A2,United States,New York City,New York,10009,East
HA-14905A4,United States,San Jose,California,95123,West
LH-17155A8,United States,Los Angeles,California,90008,West
LO-17170A1,United States,Concord,New Hampshire,3301,East
DP-13390A2,United States,Columbia,Tennessee,38401,South
CR-12580A4,United States,Bellevue,Washington,98006,West
KB-16405A1,United States,Seattle,Washington,98105,West
ML-17410A2,United States,Columbus,Indiana,47201,Central
MC-17575A5,United States,Chicago,Illinois,60623,Central
VM-21685A4,United States,Marietta,Georgia,30062,South
VW-21775A5,United States,Montgomery,Alabama,36116,South
GK-14620A7,United States,Plano,Texas,75023,Central
AT-10435A5,United States,Tamarac,Florida,33319,South
AR-10825A1,United States,Columbus,Ohio,43229,East
JH-15820A1,United States,New York City,New York,10009,East
RA-19285A3,United States,Richmond,Indiana,47374,Central
RO-19780A5,United States,Seattle,Washington,98115,West
LR-17035A1,United States,Long Beach,New York,11561,East
